season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
2024,PIT,WR,WR,89.0,CUT,Jacob Copeland,Jacob,Copeland,1999-07-20,72.0,203,Maryland,00-0038843,4360233,40ea7f10-f326-11ed-b6ef-35c2a90a231a,40710,16655,,,,9503,1,,,1,REG,W03,Jacob,COP356703,56563,3200434f-5035-6703-9078-552ccef448d3,2023,2023.0,,,25.0
2024,TEN,WR,WR,82.0,CUT,Tre'Shaun Harrison,Tre'Shaun,Harrison,2000-06-26,73.0,191,Oregon State,00-0038844,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/agdiveiwaptskrh3dbjo",,1,REG,W03,Tre'Shaun,HAR640340,56564,32004841-5264-0340-63a9-373bca3d6607,2023,2023.0,,,24.0
2024,LV,WR,WR,34.0,CUT,Terrell Bynum,Terrell,Bynum,1998-08-03,73.0,190,Southern California,00-0038860,,,,,,,,,1,,,1,REG,W03,Terrell,BYN559722,56580,32004259-4e55-9722-b556-260c923ac420,2023,2023.0,,,26.0
2024,ATL,RB,RB,41.0,DEV,Elijah Dotson,Elijah,Dotson,1999-01-19,69.0,200,Northern Colorado,00-0038862,4248909,1df86850-e78c-11ed-8c85-33e7cdbd0a45,40358,17424,,DotsEl00,,11114,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yx9vzbdqe6khlgdanbk3",,18,REG,P01,Elijah,DOT280923,56582,3200444f-5428-0923-f2a0-9084a35fbe63,2023,2023.0,,,25.0
2024,SEA,TE,TE,47.0,CUT,Michael Ezeike,Michael,Ezeike,2000-09-17,77.0,252,UCLA,00-0038864,,,,,,,,,1,,,1,REG,W03,Michael,EZE229501,56584,3200455a-4522-9501-ab98-b6f99229f971,2023,2023.0,,,23.0
2024,PIT,RB,FB,45.0,CUT,Jack Colletto,Jack,Colletto,1998-11-19,75.0,239,Oregon State,00-0038875,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szokmwhuup4i0lj93kgq",,5,REG,P01,Jack,COL392856,56596,3200434f-4c39-2856-c9b2-2117910a1bc7,2023,2023.0,,,25.0
2024,NYJ,WR,WR,31.0,CUT,Isaiah Winstead,Isaiah,Winstead,1999-08-09,76.0,213,East Carolina,00-0038883,4247942,23cd4b70-ea0b-11ed-9937-afc55efa97bf,40466,17494,,,,11232,1,,,1,REG,W03,Isaiah,WIN574621,56604,32005749-4e57-4621-8eba-7d9558ff96ff,2023,2023.0,,,25.0
2024,LV,WR,WR,12.0,DEV,Shedrick Jackson,Shedrick,Jackson,1999-10-20,73.0,202,Auburn,00-0038891,4361332,4ee53be0-eacb-11ed-bff4-2305d99deffc,40491,17334,,JackSh01,,11257,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zh0yhuppve8b4dsgsix9",,18,REG,P01,Shedrick,JAC546306,56613,32004a41-4354-6306-8050-3e2b570ce76e,2023,2023.0,,,24.0
2024,CLE,RB,RB,35.0,CUT,Jacob Saylors,Jacob,Saylors,2000-03-08,71.0,195,East Tennessee State,00-0038896,,,,,,,,,1,,,1,REG,W03,Jacob,SAY679943,56618,32005341-5967-9943-56d0-4f2d2d5d3eca,2023,2023.0,,,24.0
2024,PIT,WR,WR,80.0,CUT,Shaquan Davis,Shaquan,Davis,2000-02-08,77.0,180,South Carolina State,00-0038902,4579752,034647b0-e779-11ed-aab6-6fb0dd124e97,40338,17129,,,,11105,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jcpynuv9wjyai84prhs5",,3,REG,P01,Shaquan,DAV746610,56624,32004441-5674-6610-415a-eb0a543fd28f,2023,2023.0,,,24.0
2024,LA,RB,RB,27.0,CUT,SaRodorick Thompson Jr.,SaRodorick,Thompson,1999-10-01,72.0,215,Texas Tech,00-0038910,4362162,bb6fb930-e773-11ed-b584-ffd9bed092a6,,17052,,ThomSa00,,11104,1,,,1,REG,W03,SaRodorick,THO682353,56632,32005448-4f68-2353-2877-14470a6e8644,2023,2023.0,,,24.0
2024,BAL,WR,WR,12.0,DEV,Malik Cunningham,Malik,Cunningham,1998-10-06,73.0,190,Louisville,00-0038911,4240069,2bf2f410-e6f2-11ed-abca-c7a3a205e21d,40290,16691,,CunnMa00,,10860,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vsuygoylrwmk6ng440jf",,20,DIV,P01,Malik,CUN537512,56633,32004355-4e53-7512-721a-d930b2a6e58f,2023,2023.0,,,25.0
2024,GB,TE,TE,86.0,CUT,Johnny Lumpkin,Johnny,Lumpkin,1997-09-03,78.0,268,Louisiana-Lafayette,00-0038913,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gfmtjxkqrrtjz5ulce60",,4,REG,P01,Johnny,LUM327732,56635,32004c55-4d32-7732-f8d2-b738b15043ed,2023,2023.0,,,26.0
2024,LV,TE,TE,86.0,ACT,John Shenker,John Samuel,Shenker,1998-09-02,76.0,249,Auburn,00-0038920,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gx0qdhwr7pdetd83ifcw",,18,REG,A01,John Samuel,SHE468281,56642,32005348-4546-8281-eba8-359b99bfbf02,2023,2023.0,,,25.0
2024,ATL,RB,RB,28.0,ACT,Carlos Washington,Carlos,Washington,1998-12-26,71.0,220,Southeastern Louisiana,00-0038930,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yiu3ffsa7fauzc1xl5mi",,18,REG,A01,Carlos,WAS074238,56653,32005741-5307-4238-451f-336b60d6b017,2023,2023.0,,,25.0
2024,BUF,TE,TE,86.0,ACT,Dalton Kincaid,Dalton,Kincaid,1999-10-18,76.0,240,Utah,00-0038933,4385690,b961fa15-0676-4948-b95f-56d06319d40e,40048,16697,,KincDa00,,10236,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rsimqxdfwlb1n9qd4w3g",SLOT_WR,21,CON,A01,Dalton,KIN069130,55889,32004b49-4e06-9130-e563-7edd228031c8,2023,2023.0,BUF,25.0,24.0
2024,JAX,TE,TE,85.0,ACT,Brenton Strange,Brenton,Strange,2000-12-27,76.0,247,Penn State,00-0038935,4430539,94f135f7-9d54-4cbd-b560-fcaf83d414b0,40078,17017,,StraBr00,,9480,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trfk78mrfsafnbatyx2x",TE,18,REG,A01,Brenton,STR188631,55926,32005354-5218-8631-c965-3e23bcc23565,2023,2023.0,JAX,61.0,23.0
2024,NYG,WR,WR,13.0,ACT,Jalin Hyatt,Jalin,Hyatt,2001-09-25,72.0,185,Tennessee,00-0038938,4692590,e5f9d339-a89f-4e47-9a84-b89f14550c05,40128,16714,,HyatJa00,,9497,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ibftqfglvcqaipfdnr4f",WR,18,REG,A01,Jalin,HYA420916,55938,32004859-4142-0916-68d0-ff3c547de346,2023,2023.0,NYG,73.0,22.0
2024,CHI,WR,WR,10.0,ACT,Tyler Scott,Tyler,Scott,2001-10-12,71.0,185,Cincinnati,00-0038941,4565908,6833ad69-9f24-4780-989c-83bdb090ec5e,40141,16713,,ScotTy00,,9490,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atxk3cex3cedv7drflrw",,18,REG,A01,Tyler,SCO719390,55998,32005343-4f71-9390-286c-9940bb34941f,2023,2023.0,CHI,133.0,22.0
2024,TB,RB,RB,44.0,ACT,Sean Tucker,Sean,Tucker,2001-10-25,70.0,210,Syracuse,00-0038951,4430871,6d616c10-f35e-11ed-b721-9b68b08a2e09,40742,16728,,TuckSe00,,9506,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pgc1uq4p5euuc9lkaphf",,19,WC,A01,Sean,TUC299932,56663,32005455-4329-9932-5316-9ae83817e6e1,2023,2023.0,,,22.0
2024,ATL,WR,WR,81.0,DEV,Dylan Drummond,Dylan,Drummond,2000-01-17,72.0,186,Eastern Michigan,00-0038953,4363551,e34c6990-f35c-11ed-ac5f-715e78829103,40737,17626,,DrumDy00,,11474,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mkgrn73gkpzctmvfpxnx",,18,REG,P01,Dylan,DRU358601,56665,32004452-5535-8601-b24c-4fcb0891ac83,2023,2023.0,,,24.0
2024,PIT,WR,WR,89.0,CUT,Izaiah Gathings,Izaiah,Gathings,2000-09-18,76.0,222,Middle Tennessee,00-0038954,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iwirmbqld0s2irswk0zx",,1,REG,A01,Izaiah,GAT450756,56666,32004741-5445-0756-17f6-b8ec315a6f7c,2023,2023.0,,,23.0
2024,GB,RB,RB,38.0,DEV,Ellis Merriweather,Ellis,Merriweather,1999-04-07,73.0,225,Massachusetts,00-0038965,4685016,76fbc960-f371-11ed-897f-a16099977b1f,40748,16987,,,,11483,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lycbteg4m7jh9qcbbzuw",,19,WC,P02,Ellis,MER604716,56688,32004d45-5260-4716-3239-caed3f61ce0d,2023,2023.0,,,25.0
2024,NYG,WR,WR,5.0,DEV,Kearis Jackson,Kearis,Jackson,1999-12-09,71.0,200,Georgia,00-0038969,4361778,b2a691c0-e764-11ed-8199-d58dac5a4f8e,40326,16906,,JackKe02,,11099,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jgrj4b7pqoigggkcms80",,18,REG,P01,Kearis,JAC283549,56694,32004a41-4328-3549-94a7-36facdca185f,2023,2023.0,,,24.0
2024,DEN,WR,WR,19.0,ACT,Marvin Mims Jr.,Marvin,Mims,2002-03-19,71.0,182,Oklahoma,00-0038976,4686472,fcd780e6-6d43-4c2e-b740-59ae09911345,40090,16849,,MimsMa00,,9494,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/trvilnckw7nprw1gkghl",WR,19,WC,A01,Marvin,MIM654774,55928,32004d49-4d65-4774-4051-580758dd257c,2023,2023.0,DEN,63.0,22.0
2024,HOU,WR,WR,3.0,RES,Tank Dell,Nathaniel,Dell,1999-10-29,70.0,165,Houston,00-0038977,4366031,25e7b423-f716-4d1a-9623-cee3e7d822ab,40097,16935,,DellNa00,,9502,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqxgovzlhxj0jnwkcvtq",,20,DIV,R01,Tank,DEL440817,55934,32004445-4c44-0817-a646-b67c3fe533fb,2023,2023.0,HOU,69.0,24.0
2024,CLE,WR,WR,19.0,RES,Cedric Tillman,Cedric,Tillman,2000-04-19,75.0,215,Tennessee,00-0038979,4369863,148330d9-5182-4b58-b695-8067aaba4731,40093,16706,,TillCe01,,10444,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fp371fgk45btt01uvucq",,18,REG,R01,Cedric,TIL377067,55939,32005449-4c37-7067-218b-007e17161edd,2023,2023.0,CLE,74.0,24.0
2024,MIN,WR,WR,3.0,ACT,Jordan Addison,Jordan,Addison,2002-01-27,71.0,175,Southern California,00-0038994,4429205,63fdd64e-1a23-4b77-9536-b1609f3a708c,40042,16895,,AddiJo00,,9756,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tmyckmignrvy8truccwm",WR,19,WC,A01,Jordan,ADD491056,55887,32004144-4449-1056-9ba9-b09766bad478,2023,2023.0,MIN,23.0,22.0
2024,GB,TE,TE,85.0,ACT,Tucker Kraft,Tucker,Kraft,2000-11-03,77.0,255,South Dakota State,00-0038996,4572680,3a084c5f-6b9f-4703-a0c7-1566bc4b1129,40102,16649,,KrafTu00,,9484,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/klrmgekdzx1ywjjmixp7",TE,19,WC,A01,Tucker,KRA144054,55943,32004b52-4114-4054-e146-c099ad4f2842,2023,2023.0,GB,78.0,23.0
2024,IND,WR,WR,1.0,ACT,Josh Downs,Joshua,Downs,2001-08-12,69.0,175,North Carolina,00-0038997,4688813,dd227f4a-0785-482d-a28b-f231c7f3b73f,40126,16689,,DownJo00,,9500,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zue2xxvfrignllqlhagu",SLOT_WR,18,REG,A01,Josh,DOW686145,55944,3200444f-5768-6145-dd60-3fbae406310a,2023,2023.0,IND,79.0,23.0
2024,NO,QB,QB,3.0,ACT,Jake Haener,Jake,Haener,1999-03-10,73.0,195,Fresno State,00-0038998,4243322,70376919-8220-4128-a089-72d5b10f2346,40144,16912,,HaenJa00,,10215,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wugesxgiiuzs6fdymp57",,18,REG,A01,Jake,HAE351032,55992,32004841-4535-1032-5335-81e19a8e5996,2023,2023.0,NO,127.0,25.0
2024,NYG,TE,TE,48.0,DEV,Jordan Murray,Jordan,Murray,2000-04-20,77.0,233,Hawaii,00-0038999,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zznzlwbmkwhuxo6ihz85",,18,REG,P01,Jordan,MUR663449,56692,32004d55-5266-3449-7ac8-648527fa4034,2023,2023.0,,,24.0
2024,CHI,RB,RB,23.0,ACT,Roschon Johnson,Roschon,Johnson,2001-01-31,72.0,222,Texas,00-0039021,4426386,e3c414c0-be8c-4807-af9c-f91d89c83e60,40162,16772,,JohnRo07,,10235,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skajjk8i3zdrvzqmucww",RB,18,REG,A01,Roschon,JOH652931,55980,32004a4f-4865-2931-d4f5-6e3ddf27f82a,2023,2023.0,CHI,115.0,23.0
2024,CHI,TE,TE,86.0,DEV,Joel Wilson,Joel,Wilson,2000-06-21,76.0,250,Central Michigan,00-0039023,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wre0zbzodkocu08am4pn",,18,REG,P01,Joel,WIL727176,56733,32005749-4c72-7176-f32b-af66bc7c73be,2023,2023.0,,,24.0
2024,TEN,RB,RB,2.0,INA,Tyjae Spears,Tyjae,Spears,2001-06-15,71.0,195,Tulane,00-0039032,4428557,af71f149-7758-40b7-973a-9fe6320cf4f5,40119,16941,,SpeaTy00,,9508,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qb4us1f96uox7v3poxzj",,18,REG,A01,Tyjae,SPE113961,55946,32005350-4511-3961-6914-5e32243e62c5,2023,2023.0,TEN,81.0,23.0
2024,MIA,RB,RB,28.0,ACT,De'Von Achane,Devon,Achane,2001-10-13,69.0,185,Texas A&amp;M,00-0039040,4429160,a4ef921b-8767-4b4f-a651-7675c00f9af0,40118,16661,,AchaDe00,,9226,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqfkz3hbyurjcwhw7xoi",RB,18,REG,A01,Devon,ACH103822,55949,32004143-4810-3822-6a71-b10965e0a57a,2023,2023.0,MIA,84.0,22.0
2024,ARI,TE,TE,84.0,ACT,Elijah Higgins,Elijah,Higgins,2000-10-27,75.0,234,Stanford,00-0039041,4426844,a01b7698-d67f-4b60-b2fb-4c667336b718,40226,16959,,HiggEl00,,10231,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sodpdh4uhbhzjxbnmao1",TE,18,REG,A01,Elijah,HIG138430,56062,32004849-4713-8430-181a-e629ca4da181,2023,2023.0,MIA,197.0,23.0
2024,MIN,RB,RB,27.0,CUT,DeWayne McBride,DeWayne,McBride,2001-07-08,71.0,210,Alabama-Birmingham,00-0039046,4430388,fe0e7574-ccd1-45ca-b2bf-7ec3a09cef00,40285,16765,,McBrDe00,,9512,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nwahzi0jwkg2rag8rvcz",,1,REG,P01,DeWayne,MCB373490,56087,32004d43-4237-3490-bbda-1ea9d60ee72b,2023,2023.0,MIN,222.0,23.0
2024,TB,TE,TE,87.0,ACT,Payne Durham,Payne,Durham,2000-06-15,77.0,255,Purdue,00-0039050,4372505,c4a8b4c9-5db8-4187-852b-9557bef8724e,40193,16720,,DurhPa00,,10227,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vrdqb2si9rpshhy51liq",TE,19,WC,A01,Payne,DUR344537,56036,32004455-5234-4537-ada8-3aff70e4440c,2023,2023.0,TB,171.0,24.0
2024,TB,WR,WR,10.0,ACT,Trey Palmer,Trey,Palmer,2001-04-02,73.0,190,Nebraska,00-0039052,4426407,9a011241-f4b3-403a-af70-c9cdfd177054,40223,16936,,PalmTr00,,9492,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zv0wdsdctgf2zw2ctumy",WR,19,WC,A01,Trey,PAL683280,56056,32005041-4c68-3280-9744-beeaa584121e,2023,2023.0,TB,191.0,23.0
2024,DAL,WR,WR,81.0,ACT,Jonathan Mingo,Jonathan,Mingo,2001-04-20,74.0,225,Mississippi,00-0039062,4426485,6cf0c82d-87e4-4cfc-8475-77667ed92796,40073,16937,,MingJo00,,10225,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/slc08tcccvtyqr61dtkd",WR,18,REG,A01,Jonathan,MIN170999,55904,32004d49-4e17-0999-c137-d684c1d1ab38,2023,2023.0,CAR,39.0,23.0
2024,BAL,WR,WR,4.0,INA,Zay Flowers,Xavien,Flowers,2000-09-11,69.0,172,Boston College,00-0039064,4429615,2b6d74b7-10fb-4f17-99c8-9bb557fb475b,40039,16919,,FlowZa00,,9997,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oidhqwg0fjvanyk57nc1",,20,DIV,A01,Zay,FLO577002,55886,3200464c-4f57-7002-1160-832e9618f0fd,2023,2023.0,BAL,22.0,23.0
2024,DET,TE,TE,87.0,ACT,Sam LaPorta,Sam,LaPorta,2001-01-12,75.0,249,Iowa,00-0039065,4430027,3059f1e5-1871-4458-9e90-9b9917874c61,40064,17033,,LaPoSa01,,10859,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucw8cfj5t5nwkx670wzu",TE,20,DIV,A01,Sam,LAP640235,55899,32004c41-5064-0235-3970-b5e5514839fc,2023,2023.0,DET,34.0,23.0
2024,LV,TE,TE,87.0,ACT,Michael Mayer,Michael,Mayer,2001-07-06,76.0,265,Notre Dame,00-0039066,4429086,31f4645a-7ccb-4633-8580-2fca361beb4f,40065,16666,,MayeMi00,,9482,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rmc4igjgu5za2va8rfe1",TE,18,REG,A01,Michael,MAY330676,55900,32004d41-5933-0676-2b57-0928ab0ea95b,2023,2023.0,LV,35.0,23.0
2024,KC,WR,WR,4.0,RES,Rashee Rice,Rashee,Rice,2000-04-22,73.0,203,Southern Methodist,00-0039067,4428331,cbd73c09-da07-48b0-a0d6-f248dfa631b6,40084,16963,,RiceRa01,,10229,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zjgi60dvmj5ogvanp201",,22,SB,R01,Rashee,RIC152916,55920,32005249-4315-2916-ce74-9a69e469f940,2023,2023.0,KC,55.0,24.0
2024,LA,TE,TE,87.0,ACT,Davis Allen,Davis,Allen,2001-02-03,78.0,250,Clemson,00-0039074,4426553,02a77d8c-3b89-4a61-86a2-0c005c1e589a,40164,17030,,AlleDa02,,10214,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ihbec16pwn2ki5woyr4m",TE,20,DIV,A01,Davis,ALL098299,56040,3200414c-4c09-8299-f00f-278951746672,2023,2023.0,LA,175.0,23.0
2024,LA,WR,WR,17.0,ACT,Puka Nacua,Puka,Nacua,2001-05-29,74.0,205,Brigham Young,00-0039075,4426515,111be44d-7bc2-4cad-934d-c9e946293b2f,40168,16790,,NacuPu00,,9493,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i1pmrhua5gpvwgsqphxa",WR,20,DIV,A01,Puka,NAC559347,56042,32004e41-4355-9347-35af-af88fcaf7ee9,2023,2023.0,LA,177.0,23.0
2024,LA,QB,QB,13.0,INA,Stetson Bennett,Stetson,Bennett,1997-10-28,71.0,190,Georgia,00-0039107,4259553,a5cc5958-01f9-4b7d-a8d9-c44625d53ed5,40153,16871,,BennSt00,,10857,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dorzszcuggyps9ifu7iz",,20,DIV,A01,Stetson,BEN440455,55993,32004245-4e44-0455-998d-976cf08f74c6,2023,2023.0,LA,128.0,26.0
2024,NYJ,RB,RB,21.0,DEV,Zach Evans,Zachary,Evans,2001-05-30,71.0,215,Mississippi,00-0039136,4685035,f7465712-9d52-4fce-8912-df714f7285e9,40243,16801,,EvanZa00,,9222,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i2hxbdi464do6jaxgpua",,18,REG,P06,Zach,EVA812057,56080,32004556-4181-2057-89cd-cc42654bef9d,2023,2023.0,LA,215.0,23.0
2024,DET,RB,RB,26.0,ACT,Jahmyr Gibbs,Jahmyr,Gibbs,2002-03-20,69.0,200,Alabama,00-0039139,4429795,fef9457e-6497-47de-9bf2-cc3b95929375,40059,16808,,GibbJa01,,9221,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",RB,20,DIV,A01,Jahmyr,GIB198578,55876,32004749-4219-8578-ca06-2b870fe6f731,2023,2023.0,DET,12.0,22.0
2024,GB,TE,TE,88.0,ACT,Luke Musgrave,Luke,Musgrave,2000-09-02,78.0,252,Oregon State,00-0039144,4428085,77a4fb49-3c6c-4aa1-8a21-20956e2d2240,40074,16663,,MusgLu00,,9481,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mn9nugrtq8kb8sysrvne",TE,19,WC,A01,Luke,MUS097324,55907,32004d55-5309-7324-5085-b59d93f240ce,2023,2023.0,GB,42.0,23.0
2024,GB,WR,WR,11.0,ACT,Jayden Reed,Jayden,Reed,2000-04-28,71.0,190,Michigan State,00-0039146,4362249,23a306bc-5f77-4574-a575-bd599f243185,40063,16977,,ReedJa03,,10222,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/blh2tfg9qjthqo2g6ot4",SLOT_WR,19,WC,A01,Jayden,REE263142,55915,32005245-4526-3142-e96f-a871c08a1138,2023,2023.0,GB,50.0,24.0
2024,CAR,QB,QB,9.0,ACT,Bryce Young,Bryce,Young,2001-07-25,70.0,194,Alabama,00-0039150,4685720,38475bfa-9773-4c3b-9157-a0dbd576fa22,40029,16807,,YounBr01,,9228,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gdmtmmviwadpobyjogal",QB,18,REG,A01,Bryce,YOU124763,55865,3200594f-5512-4763-ab24-c1bd051ef0ef,2023,2023.0,CAR,1.0,23.0
2024,TEN,QB,QB,8.0,ACT,Will Levis,Will,Levis,1999-06-27,76.0,232,Kentucky,00-0039152,4361418,4c8a2f7e-f982-4eca-9d52-cf53df6985a4,40068,16665,,LeviWi00,,9999,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vr01ufscgtoagtuut9o4",QB,18,REG,A01,Will,LEV604187,55898,32004c45-5660-4187-2b50-c23ff4a6e28e,2023,2023.0,TEN,33.0,25.0
2024,HOU,QB,QB,7.0,ACT,C.J. Stroud,Coleridge,Stroud,2001-10-03,75.0,218,Ohio State,00-0039163,4432577,7e91086f-9ca4-4bd9-a099-b88b2f37e6c6,40030,16886,,StroCJ00,,9758,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fbk2eqpo54lawppgetjn",QB,20,DIV,A01,C.J.,STR702090,55866,32005354-5270-2090-cc17-67cd6da43535,2023,2023.0,HOU,2.0,22.0
2024,IND,QB,QB,5.0,INA,Anthony Richardson,Anthony,Richardson,2002-05-22,76.0,232,Florida,00-0039164,4429084,5fc5b4a6-a583-4345-a810-4f982204ea5e,40040,16653,,RichAn03,,9229,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/areyvihumylqo7y2ehk2",,18,REG,A01,Anthony,RIC387833,55868,32005249-4338-7833-9fd1-1d5e168eb504,2023,2023.0,IND,4.0,22.0
2024,SEA,RB,RB,26.0,ACT,Zach Charbonnet,Zach,Charbonnet,2001-01-08,73.0,220,UCLA,00-0039165,4426385,7d7f1628-85a7-4633-9ffe-d82fc2761b00,40075,16897,,CharZa00,,9753,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",RB,18,REG,A01,Zach,CHA548773,55917,32004348-4154-8773-f098-b6f992d916a2,2023,2023.0,SEA,52.0,23.0
2024,JAX,RB,RB,84.0,DEV,Louis Rees-Zammit,Louis,Rees-Zammit,2001-02-02,75.0,194,No College,00-0039228,5208436,b3de7680-ec94-11ee-bfee-6f9e2e387fed,40872,18033,,,,11652,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eerrubjxxyu5zfd0xmvj",,18,REG,P03,Louis,REE701409,57111,32005245-4570-1409-f0d9-d8a76fe24896,2024,2024.0,,,23.0
2024,NYG,RB,RB,25.0,INA,Dante Miller,Dante,Miller,1999-05-14,70.0,200,South Carolina,00-0039230,4367510,6e0c07b0-f42a-11ee-88d0-f12fe77edfe4,40874,18036,,,,11654,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vt3m8utpuszoa9xbpfjb",,18,REG,A01,Dante,MIL207630,57115,32004d49-4c20-7630-9052-46340f95363b,2024,2024.0,,,25.0
2024,JAX,TE,TE,88.0,RES,Patrick Murtagh,Patrick,Murtagh,2000-02-11,78.0,220,No College,00-0039231,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivn35gb0zdsd3agfawom",,18,REG,R01,Patrick,MUR779933,57117,32004d55-5277-9933-25e7-bbf0d917a2b0,2024,2024.0,,,24.0
2024,PHI,WR,WR,89.0,ACT,Johnny Wilson,Johnny,Wilson,2001-04-03,78.0,237,Florida State,00-0039236,4686104,e8d389b5-56c8-4276-9983-0dbcc1663507,41089,17011,,WilsJo03,,11636,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cj13ngp4tjmi9621trrk",WR,22,SB,A01,Johnny,WIL733437,57305,32005749-4c73-3437-9c28-9901e5d060ff,2024,2024.0,PHI,185.0,23.0
2024,TB,QB,QB,11.0,DEV,Michael Pratt,Michael,Pratt,2001-09-30,75.0,220,Tulane,00-0039238,4685039,da5f9694-1b77-4f6e-acea-6fc76145f79a,41130,16996,,PratMi00,,11561,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b6yukfgbqhdmfcjzewpy",,19,WC,P01,Michael,PRA655305,57365,32005052-4165-5305-a1aa-4da26b5ac707,2024,2024.0,GB,245.0,22.0
2024,LV,RB,RB,33.0,ACT,Chris Collier,Chris,Collier,2000-03-24,71.0,195,Lock Haven,00-0039244,4698191,7fcfe130-06fc-11ef-9592-67ed152bdb91,,18118,,,,11963,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pj0aengevekxp3j1psd6",RB,18,REG,A01,Chris,COL406153,57388,3200434f-4c40-6153-5a69-829aa779534a,2024,2024.0,,,24.0
2024,BAL,TE,TE,35.0,CUT,Mike Rigerman,Mike,Rigerman,2001-06-29,74.0,260,Findlay,00-0039254,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mcwasnmrntib5bz2dysr",,1,REG,W03,Mike,RIG063265,57398,32005249-4706-3265-c7a6-a9deb3ed9844,2024,2024.0,,,23.0
2024,CAR,WR,WR,39.0,CUT,Tayvion Robinson,Tayvion,Robinson,2000-10-01,71.0,194,Kentucky,00-0039255,,,,,,,,,0,,,1,REG,W03,Tayvion,ROB705406,57399,3200524f-4270-5406-ea7b-65a8e28c243f,2024,2024.0,,,23.0
